segment_id,recording_id,speaker_group_id,dataset_split,segmentation_version,start_seconds,end_seconds,duration_seconds,audio_path,review_status,transcription,final_selection
REC011_SEG0070,REC011,SPK001,train,vad_v1,636.408,650.12,13.712,data/processed/segments/REC011/REC011_SEG0070.wav,included,,no
REC011_SEG0071,REC011,SPK001,train,vad_v1,650.392,656.04,5.648,data/processed/segments/REC011/REC011_SEG0071.wav,included,,no
REC011_SEG0072,REC011,SPK001,train,vad_v1,656.664,668.808,12.144,data/processed/segments/REC011/REC011_SEG0072.wav,included,,no
REC011_SEG0073,REC011,SPK001,train,vad_v1,669.144,679.176,10.032,data/processed/segments/REC011/REC011_SEG0073.wav,included,,no
REC011_SEG0074,REC011,SPK001,train,vad_v1,679.384,687.72,8.336,data/processed/segments/REC011/REC011_SEG0074.wav,included,,no
REC011_SEG0075,REC011,SPK001,train,vad_v1,688.184,695.944,7.76,data/processed/segments/REC011/REC011_SEG0075.wav,included,,no
REC011_SEG0076,REC011,SPK001,train,vad_v1,696.92,700.744,3.824,data/processed/segments/REC011/REC011_SEG0076.wav,included,,no
REC011_SEG0077,REC011,SPK001,train,vad_v1,701.496,705.608,4.112,data/processed/segments/REC011/REC011_SEG0077.wav,included,,no
REC011_SEG0078,REC011,SPK001,train,vad_v1,706.456,711.848,5.392,data/processed/segments/REC011/REC011_SEG0078.wav,included,,no
REC011_SEG0079,REC011,SPK001,train,vad_v1,712.92,716.104,3.184,data/processed/segments/REC011/REC011_SEG0079.wav,included,,no
REC011_SEG0080,REC011,SPK001,train,vad_v1,717.048,724.392,7.344,data/processed/segments/REC011/REC011_SEG0080.wav,included,,no
REC011_SEG0081,REC011,SPK001,train,vad_v1,726.232,728.36,2.128,data/processed/segments/REC011/REC011_SEG0081.wav,included,,no
REC011_SEG0082,REC011,SPK001,train,vad_v1,728.888,743.792,14.904,data/processed/segments/REC011/REC011_SEG0082.wav,included,,no
REC011_SEG0083,REC011,SPK001,train,vad_v1,743.792,744.648,0.856,data/processed/segments/REC011/REC011_SEG0083.wav,included,,no
REC011_SEG0084,REC011,SPK001,train,vad_v1,745.784,758.376,12.592,data/processed/segments/REC011/REC011_SEG0084.wav,included,,no
REC011_SEG0085,REC011,SPK001,train,vad_v1,758.776,760.776,2.0,data/processed/segments/REC011/REC011_SEG0085.wav,included,,no
REC011_SEG0086,REC011,SPK001,train,vad_v1,761.24,774.184,12.944,data/processed/segments/REC011/REC011_SEG0086.wav,included,,no
REC011_SEG0087,REC011,SPK001,train,vad_v1,775.544,783.304,7.76,data/processed/segments/REC011/REC011_SEG0087.wav,included,,no
REC011_SEG0088,REC011,SPK001,train,vad_v1,784.6,793.896,9.296,data/processed/segments/REC011/REC011_SEG0088.wav,included,,no
REC011_SEG0089,REC011,SPK001,train,vad_v1,794.904,798.888,3.984,data/processed/segments/REC011/REC011_SEG0089.wav,included,,no
REC011_SEG0090,REC011,SPK001,train,vad_v1,800.408,803.368,2.96,data/processed/segments/REC011/REC011_SEG0090.wav,included,,no
REC011_SEG0091,REC011,SPK001,train,vad_v1,803.448,816.04,12.592,data/processed/segments/REC011/REC011_SEG0091.wav,included,,no
REC011_SEG0092,REC011,SPK001,train,vad_v1,816.952,830.088,13.136,data/processed/segments/REC011/REC011_SEG0092.wav,included,,no
REC011_SEG0093,REC011,SPK001,train,vad_v1,830.648,837.352,6.704,data/processed/segments/REC011/REC011_SEG0093.wav,included,,no
REC011_SEG0094,REC011,SPK001,train,vad_v1,838.296,845.608,7.312,data/processed/segments/REC011/REC011_SEG0094.wav,included,,no
REC011_SEG0095,REC011,SPK001,train,vad_v1,846.936,859.944,13.008,data/processed/segments/REC011/REC011_SEG0095.wav,included,,no
REC011_SEG0096,REC011,SPK001,train,vad_v1,860.088,867.944,7.856,data/processed/segments/REC011/REC011_SEG0096.wav,included,,no
REC011_SEG0097,REC011,SPK001,train,vad_v1,868.856,879.88,11.024,data/processed/segments/REC011/REC011_SEG0097.wav,included,,no
REC011_SEG0098,REC011,SPK001,train,vad_v1,880.952,882.792,1.84,data/processed/segments/REC011/REC011_SEG0098.wav,included,,no
REC011_SEG0099,REC011,SPK001,train,vad_v1,885.112,894.472,9.36,data/processed/segments/REC011/REC011_SEG0099.wav,included,,no
REC011_SEG0100,REC011,SPK001,train,vad_v1,895.128,900.904,5.776,data/processed/segments/REC011/REC011_SEG0100.wav,included,,no
REC011_SEG0101,REC011,SPK001,train,vad_v1,901.528,911.112,9.584,data/processed/segments/REC011/REC011_SEG0101.wav,included,,no
REC011_SEG0102,REC011,SPK001,train,vad_v1,911.544,917.864,6.32,data/processed/segments/REC011/REC011_SEG0102.wav,included,,no
REC011_SEG0103,REC011,SPK001,train,vad_v1,918.744,929.64,10.896,data/processed/segments/REC011/REC011_SEG0103.wav,included,,no
REC011_SEG0104,REC011,SPK001,train,vad_v1,931.0,938.792,7.792,data/processed/segments/REC011/REC011_SEG0104.wav,included,,no
REC011_SEG0105,REC011,SPK001,train,vad_v1,941.016,942.536,1.52,data/processed/segments/REC011/REC011_SEG0105.wav,included,,no
REC011_SEG0106,REC011,SPK001,train,vad_v1,942.808,957.616,14.808,data/processed/segments/REC011/REC011_SEG0106.wav,included,,no
REC011_SEG0107,REC011,SPK001,train,vad_v1,957.616,966.504,8.888,data/processed/segments/REC011/REC011_SEG0107.wav,included,,no
REC011_SEG0108,REC011,SPK001,train,vad_v1,969.688,971.784,2.096,data/processed/segments/REC011/REC011_SEG0108.wav,included,,no
REC011_SEG0109,REC011,SPK001,train,vad_v1,971.896,984.544,12.648,data/processed/segments/REC011/REC011_SEG0109.wav,included,,no
REC011_SEG0110,REC011,SPK001,train,vad_v1,984.544,996.136,11.592,data/processed/segments/REC011/REC011_SEG0110.wav,included,,no
REC011_SEG0111,REC011,SPK001,train,vad_v1,996.952,999.688,2.736,data/processed/segments/REC011/REC011_SEG0111.wav,included,,no
REC011_SEG0112,REC011,SPK001,train,vad_v1,1001.4,1004.52,3.12,data/processed/segments/REC011/REC011_SEG0112.wav,included,,no
REC011_SEG0113,REC011,SPK001,train,vad_v1,1006.104,1007.528,1.424,data/processed/segments/REC011/REC011_SEG0113.wav,rejected,,no
REC011_SEG0114,REC011,SPK001,train,vad_v1,1008.056,1021.504,13.448,data/processed/segments/REC011/REC011_SEG0114.wav,included,,no
REC012_SEG0001,REC012,SPK001,train,vad_v1,0.344,1.64,1.296,data/processed/segments/REC012/REC012_SEG0001.wav,rejected,,no
REC012_SEG0002,REC012,SPK001,train,vad_v1,2.104,16.104,14.0,data/processed/segments/REC012/REC012_SEG0002.wav,included,ḍa gin beɛda teswaṭ n irumyen ɣasen izakuken ḍibarkanen ḍicemraren ɣasen iɛecman ḍibarkanen ṭimɣarin nsen teḍhan amux djan gi ṭmura n irumyen,yes
REC012_SEG0003,REC012,SPK001,train,vad_v1,16.312,23.208,6.896,data/processed/segments/REC012/REC012_SEG0003.wav,included,qa raḍ wa d teswaṭ n filem aqa beɛda ginas yteḍha beɛda am irumyen nican,yes
REC012_SEG0004,REC012,SPK001,train,vad_v1,23.736,35.624,11.888,data/processed/segments/REC012/REC012_SEG0004.wav,included,aqa raḍ wa ijjen filem ginṭ yellah mux teggin cin imken nayen iseggʷasen ma d traṭa iseggʷasen zi ggʷami i ṭeggin xa wami cceḍkan attas n iwḍan,yes
REC012_SEG0005,REC012,SPK001,train,vad_v1,35.832,42.672,6.84,data/processed/segments/REC012/REC012_SEG0005.wav,included,eṣpunya ifransisen iwḍan n purtugal ituakiyen iwḍan am necc cceḍkan,yes
REC012_SEG0006,REC012,SPK001,train,vad_v1,42.672,56.456,13.784,data/processed/segments/REC012/REC012_SEG0006.wav,included,xa wwinasend mumetṭil beɛda qa ytawid ggurumi nican udwin ci alimani ɣas azakuk ḍ azzuggʷɣ ḍarrubiyu ḍasemmam,yes
REC012_SEG0007,REC012,SPK001,train,vad_v1,59.736,64.328,4.592,data/processed/segments/REC012/REC012_SEG0007.wav,included,rux anessiwer x ilimanyen ḥma atessned immi qqrn ilimanyen,yes
REC012_SEG0008,REC012,SPK001,train,vad_v1,65.464,77.928,12.464,data/processed/segments/REC012/REC012_SEG0008.wav,included,ilimanyen neṭni deɣya an tɛeqreḍ ɣasen azakuk ḍ arrubiyu niɣ ḍrus idssen atafeḍ ɣasen azakuk ḍ acehba niɣ ḍazeggʷaɣ,yes
REC012_SEG0009,REC012,SPK001,train,vad_v1,78.392,84.648,6.256,data/processed/segments/REC012/REC012_SEG0009.wav,included,mara ḍawṭem qaḍas alimani mara tawṭent qadas ttalimaniṭ attas,yes
REC012_SEG0010,REC012,SPK001,train,vad_v1,87.096,92.296,5.2,data/processed/segments/REC012/REC012_SEG0010.wav,included,attas ilimanyen niɣ tilimanyen rux min teɛnan iwḍana may tirin,yes
REC012_SEG0011,REC012,SPK001,train,vad_v1,93.08,95.336,2.256,data/processed/segments/REC012/REC012_SEG0011.wav,included,eḥqa,yes
REC012_SEG0012,REC012,SPK001,train,vad_v1,96.184,110.28,14.096,data/processed/segments/REC012/REC012_SEG0012.wav,included,ilimanyan rad niṭnin ɣasen ismawen attas ilimanyen udji ci nesniṭen s ilimanyen waha raḍ neṭni qqanasan ijarmiqen niɣ ijarmanen jermanik niɣ,yes
REC012_SEG0013,REC012,SPK001,train,vad_v1,110.296,111.368,1.072,data/processed/segments/REC012/REC012_SEG0013.wav,included,xer maanen,yes
REC012_SEG0014,REC012,SPK001,train,vad_v1,112.024,122.216,10.192,data/processed/segments/REC012/REC012_SEG0014.wav,included,ilimanyen ijarmiqen nniɣ ijarmanen ḍazzud ad t itaɛzuḍ s gellinzit x tefhameḍ i ḍ gellinzit ixessa ad tazuḍ x djurmanik pipel,yes
REC012_SEG0015,REC012,SPK001,train,vad_v1,122.712,129.768,7.056,data/processed/segments/REC012/REC012_SEG0015.wav,included,d yinni imi qqan ilimanyen attas n iwḍan nneɣ qanas yinni yinni ḍi rumyen maca udji bu nican,yes
REC012_SEG0016,REC012,SPK001,train,vad_v1,132.44,142.568,10.128,data/processed/segments/REC012/REC012_SEG0016.wav,included,waxxa ilimanyin i gi tirin nux d arbeɛa iglinziyen idanmarkiyen ihulandiyen ḍ iduytciyen,yes
REC012_SEG0017,REC012,SPK001,train,vad_v1,145.88,156.872,10.992,data/processed/segments/REC012/REC012_SEG0017.wav,included,as d ɛawḍaɣ iglinziyen idanmarkiyen ihulandiyen ḍ iduytciyen mara ṭufiḍ iwdan kkind ssa ḍ yinni immi qqan ilimanyen,yes
REC012_SEG0018,REC012,SPK001,train,vad_v1,157.88,165.032,7.152,data/processed/segments/REC012/REC012_SEG0018.wav,included,ilimanyen ḍinni iwḍan andafeḍ ɣasenazakuk ḍarubyu niɣ ḍazggʷaɣ neṭni udjibu ḍilimanyen,yes
REC012_SEG0019,REC012,SPK001,train,vad_v1,165.912,171.112,5.2,data/processed/segments/REC012/REC012_SEG0019.wav,included,a maca ɛakzeɣ iruxen ḍirumiyyen zi ttaf lla ixessa utirid ci daɣyur,yes
REC012_SEG0020,REC012,SPK001,train,vad_v1,172.376,176.328,3.952,data/processed/segments/REC012/REC012_SEG0020.wav,included,ixsa utiriḍci ḍ emmis n reḥḥam ina qqanasen ilimanyen,yes
REC012_SEG0021,REC012,SPK001,train,vad_v1,177.688,184.352,6.664,data/processed/segments/REC012/REC012_SEG0021.wav,included,aqa zzi ceḍkan iwdan badan tegen teswaaṭ n imezgura nsen mmuc nneɣni,yes
REC012_SEG0022,REC012,SPK001,train,vad_v1,184.352,198.656,14.304,data/processed/segments/REC012/REC012_SEG0022.wav,included,aqa rux beɛda ḍhan teswaṭ n imezgura nsen uqqimen ci teggen teswaṭ mig ɣaḍafeḍ ijjen dḍalimani ɣas aqeyyuɛ ḍalimani teggenṭ gi reɣḍa urumi uqqimen ci tegen manayenni,yes
REC012_SEG0023,REC012,SPK001,train,vad_v1,198.656,201.864,3.208,data/processed/segments/REC012/REC012_SEG0023.wav,included,minzi qa arinasen rexba s internet arinasen ṭayniṭ rux,yes
REC012_SEG0024,REC012,SPK001,train,vad_v1,202.232,215.488,13.256,data/processed/segments/REC012/REC012_SEG0024.wav,included,uqqimen ci teggen manayenni aqa rux teggen tsawa n ixefensen n imezgura nsen mux ḍakum nniɣ udji ci madji ɣa ṭafeḍ ci ijjen ɣas azakuk ḍ arubyu ḍazeggʷaɣ xa safi asṭinim ḍalimani lla,yes
REC012_SEG0025,REC012,SPK001,train,vad_v1,215.488,221.224,5.736,data/processed/segments/REC012/REC012_SEG0025.wav,included,mara ṭufitten zi skutlanda niɣ zi ayrlanda yenni qqarenasen iḍaliqen niɣ iqaletiyen,yes
REC012_SEG0026,REC012,SPK001,train,vad_v1,221.88,231.752,9.872,data/processed/segments/REC012/REC012_SEG0026.wav,included,galek niɣ kkaltek mara ṭessned taglenziṭ yenni waxxa ɣasen azakuk ḍ arrubyu niɣ ḍazeggʷaɣ,yes
REC012_SEG0027,REC012,SPK001,train,vad_v1,232.376,243.272,10.896,data/processed/segments/REC012/REC012_SEG0027.wav,included,u tweḥsiben ci zi ilimanyen mizi raḍ neṭni ɣasen iqbiren nsen waḥeḍsen ɣasen awar nsen weḥeḍsen ɣasn kwila nsen weḥeḍsen kwila qqant i ṭṭaqafa,yes
REC012_SEG0028,REC012,SPK001,train,vad_v1,245.272,246.504,1.232,data/processed/segments/REC012/REC012_SEG0028.wav,included,ḥma tessneḍ,yes
REC012_SEG0029,REC012,SPK001,train,vad_v1,247.32,256.648,9.328,data/processed/segments/REC012/REC012_SEG0029.wav,included,ḥma tessned ixessa uttɛgizeḍ ci gi ismawen ixessa ad tiniḍ ismawen nican mizi bnaḍem mara ussin ci ixefines u issin ci iwḍan abarra ytxawed waha,yes
REC012_SEG0030,REC012,SPK001,train,vad_v1,257.208,272.016,14.808,data/processed/segments/REC012/REC012_SEG0030.wav,included,waxxa rux mix tidwwiɣ amya ira ira wmi d ɣa wamira tariɣd ira tesriɣ ijjen izr ira tesriɣ izran lmuziqa n inaṭ n mimun refruɛ ma ussineɣ menwen ira qqarack min ezriɣ,yes
REC012_SEG0031,REC012,SPK001,train,vad_v1,272.016,279.848,7.832,data/processed/segments/REC012/REC012_SEG0031.wav,included,ayemma gi ḍmurṭ n irumyen uxa qqaɣas miṭ yuɣen wa uyeɣri ci iwa iḍha ira uyɣri ci,yes
REC012_SEG0032,REC012,SPK001,train,vad_v1,280.28,291.848,11.568,data/processed/segments/REC012/REC012_SEG0032.wav,included,netta mara yezzu adyawi netta rux mara yezzu adyawe muziqa nnes nican izran nican ixessa ataf inna min ezariɣ a yemma gi ḍmurṭ n ilimanyen,yes
REC012_SEG0033,REC012,SPK001,train,vad_v1,292.088,302.28,10.192,data/processed/segments/REC012/REC012_SEG0033.wav,included,,no
REC012_SEG0034,REC012,SPK001,train,vad_v1,302.712,307.112,4.4,data/processed/segments/REC012/REC012_SEG0034.wav,included,,no
REC012_SEG0035,REC012,SPK001,train,vad_v1,308.952,318.824,9.872,data/processed/segments/REC012/REC012_SEG0035.wav,included,,no
REC012_SEG0036,REC012,SPK001,train,vad_v1,319.416,328.104,8.688,data/processed/segments/REC012/REC012_SEG0036.wav,included,,no
REC012_SEG0037,REC012,SPK001,train,vad_v1,328.632,339.752,11.12,data/processed/segments/REC012/REC012_SEG0037.wav,included,,no
REC012_SEG0038,REC012,SPK001,train,vad_v1,341.912,344.584,2.672,data/processed/segments/REC012/REC012_SEG0038.wav,included,,no
REC012_SEG0039,REC012,SPK001,train,vad_v1,347.384,357.896,10.512,data/processed/segments/REC012/REC012_SEG0039.wav,included,,no
REC012_SEG0040,REC012,SPK001,train,vad_v1,358.552,363.688,5.136,data/processed/segments/REC012/REC012_SEG0040.wav,included,,no
REC012_SEG0041,REC012,SPK001,train,vad_v1,364.728,368.36,3.632,data/processed/segments/REC012/REC012_SEG0041.wav,included,,no
REC012_SEG0042,REC012,SPK001,train,vad_v1,368.824,380.072,11.248,data/processed/segments/REC012/REC012_SEG0042.wav,included,,no
REC012_SEG0043,REC012,SPK001,train,vad_v1,381.016,382.888,1.872,data/processed/segments/REC012/REC012_SEG0043.wav,included,,no
REC012_SEG0044,REC012,SPK001,train,vad_v1,383.352,396.008,12.656,data/processed/segments/REC012/REC012_SEG0044.wav,included,,no
REC012_SEG0045,REC012,SPK001,train,vad_v1,396.792,403.272,6.48,data/processed/segments/REC012/REC012_SEG0045.wav,included,,no
REC012_SEG0046,REC012,SPK001,train,vad_v1,403.288,416.648,13.36,data/processed/segments/REC012/REC012_SEG0046.wav,included,,no
REC012_SEG0047,REC012,SPK001,train,vad_v1,417.336,421.32,3.984,data/processed/segments/REC012/REC012_SEG0047.wav,included,,no
REC012_SEG0048,REC012,SPK001,train,vad_v1,421.688,434.536,12.848,data/processed/segments/REC012/REC012_SEG0048.wav,included,,no
REC012_SEG0049,REC012,SPK001,train,vad_v1,434.648,446.6,11.952,data/processed/segments/REC012/REC012_SEG0049.wav,included,,no
REC012_SEG0050,REC012,SPK001,train,vad_v1,447.288,451.272,3.984,data/processed/segments/REC012/REC012_SEG0050.wav,included,,no
REC012_SEG0051,REC012,SPK001,train,vad_v1,451.896,462.28,10.384,data/processed/segments/REC012/REC012_SEG0051.wav,included,,no
REC012_SEG0052,REC012,SPK001,train,vad_v1,462.584,472.936,10.352,data/processed/segments/REC012/REC012_SEG0052.wav,included,,no
REC012_SEG0053,REC012,SPK001,train,vad_v1,473.432,481.576,8.144,data/processed/segments/REC012/REC012_SEG0053.wav,included,,no
REC012_SEG0054,REC012,SPK001,train,vad_v1,481.848,490.248,8.4,data/processed/segments/REC012/REC012_SEG0054.wav,included,,no
REC012_SEG0055,REC012,SPK001,train,vad_v1,490.808,502.344,11.536,data/processed/segments/REC012/REC012_SEG0055.wav,included,,no
REC012_SEG0056,REC012,SPK001,train,vad_v1,502.392,513.544,11.152,data/processed/segments/REC012/REC012_SEG0056.wav,included,,no
REC012_SEG0057,REC012,SPK001,train,vad_v1,514.008,517.384,3.376,data/processed/segments/REC012/REC012_SEG0057.wav,included,,no
REC012_SEG0058,REC012,SPK001,train,vad_v1,517.88,531.168,13.288,data/processed/segments/REC012/REC012_SEG0058.wav,included,,no
REC012_SEG0059,REC012,SPK001,train,vad_v1,531.168,534.472,3.304,data/processed/segments/REC012/REC012_SEG0059.wav,included,,no
REC012_SEG0060,REC012,SPK001,train,vad_v1,537.336,546.216,8.88,data/processed/segments/REC012/REC012_SEG0060.wav,included,,no
REC012_SEG0061,REC012,SPK001,train,vad_v1,547.192,555.624,8.432,data/processed/segments/REC012/REC012_SEG0061.wav,included,,no
REC012_SEG0062,REC012,SPK001,train,vad_v1,557.144,558.024,0.88,data/processed/segments/REC012/REC012_SEG0062.wav,included,,no
REC012_SEG0063,REC012,SPK001,train,vad_v1,558.52,572.352,13.832,data/processed/segments/REC012/REC012_SEG0063.wav,included,,no
REC012_SEG0064,REC012,SPK001,train,vad_v1,572.352,585.992,13.64,data/processed/segments/REC012/REC012_SEG0064.wav,included,,no
REC012_SEG0065,REC012,SPK001,train,vad_v1,589.112,591.048,1.936,data/processed/segments/REC012/REC012_SEG0065.wav,included,,no
REC012_SEG0066,REC012,SPK001,train,vad_v1,592.728,598.376,5.648,data/processed/segments/REC012/REC012_SEG0066.wav,included,,no
REC012_SEG0067,REC012,SPK001,train,vad_v1,599.096,605.0,5.904,data/processed/segments/REC012/REC012_SEG0067.wav,included,,no
REC012_SEG0068,REC012,SPK001,train,vad_v1,609.88,619.24,9.36,data/processed/segments/REC012/REC012_SEG0068.wav,included,,no
REC012_SEG0069,REC012,SPK001,train,vad_v1,620.376,624.904,4.528,data/processed/segments/REC012/REC012_SEG0069.wav,included,,no
REC012_SEG0070,REC012,SPK001,train,vad_v1,627.352,628.264,0.912,data/processed/segments/REC012/REC012_SEG0070.wav,rejected,,no
REC012_SEG0071,REC012,SPK001,train,vad_v1,630.808,643.08,12.272,data/processed/segments/REC012/REC012_SEG0071.wav,included,,no
REC012_SEG0072,REC012,SPK001,train,vad_v1,643.448,648.264,4.816,data/processed/segments/REC012/REC012_SEG0072.wav,included,,no
REC012_SEG0073,REC012,SPK001,train,vad_v1,649.112,651.944,2.832,data/processed/segments/REC012/REC012_SEG0073.wav,included,,no
REC012_SEG0074,REC012,SPK001,train,vad_v1,652.216,664.552,12.336,data/processed/segments/REC012/REC012_SEG0074.wav,included,,no
REC012_SEG0075,REC012,SPK001,train,vad_v1,665.048,667.208,2.16,data/processed/segments/REC012/REC012_SEG0075.wav,rejected,,no
REC012_SEG0076,REC012,SPK001,train,vad_v1,670.456,679.592,9.136,data/processed/segments/REC012/REC012_SEG0076.wav,included,,no
REC012_SEG0077,REC012,SPK001,train,vad_v1,679.64,686.656,7.016,data/processed/segments/REC012/REC012_SEG0077.wav,included,,no
REC012_SEG0078,REC012,SPK001,train,vad_v1,686.656,698.568,11.912,data/processed/segments/REC012/REC012_SEG0078.wav,included,,no
REC012_SEG0079,REC012,SPK001,train,vad_v1,698.616,711.144,12.528,data/processed/segments/REC012/REC012_SEG0079.wav,included,,no
REC012_SEG0080,REC012,SPK001,train,vad_v1,711.352,713.68,2.328,data/processed/segments/REC012/REC012_SEG0080.wav,included,,no
REC012_SEG0081,REC012,SPK001,train,vad_v1,713.68,727.72,14.04,data/processed/segments/REC012/REC012_SEG0081.wav,included,,no
REC012_SEG0082,REC012,SPK001,train,vad_v1,728.088,729.48,1.392,data/processed/segments/REC012/REC012_SEG0082.wav,included,,no
REC012_SEG0083,REC012,SPK001,train,vad_v1,730.264,742.184,11.92,data/processed/segments/REC012/REC012_SEG0083.wav,included,,no
REC012_SEG0084,REC012,SPK001,train,vad_v1,742.968,756.136,13.168,data/processed/segments/REC012/REC012_SEG0084.wav,included,,no
REC012_SEG0085,REC012,SPK001,train,vad_v1,756.536,757.96,1.424,data/processed/segments/REC012/REC012_SEG0085.wav,included,,no
REC012_SEG0086,REC012,SPK001,train,vad_v1,762.84,775.016,12.176,data/processed/segments/REC012/REC012_SEG0086.wav,included,,no
REC012_SEG0087,REC012,SPK001,train,vad_v1,775.896,783.24,7.344,data/processed/segments/REC012/REC012_SEG0087.wav,included,,no
REC012_SEG0088,REC012,SPK001,train,vad_v1,783.512,795.144,11.632,data/processed/segments/REC012/REC012_SEG0088.wav,included,,no
REC012_SEG0089,REC012,SPK001,train,vad_v1,795.352,801.696,6.344,data/processed/segments/REC012/REC012_SEG0089.wav,included,,no
REC012_SEG0090,REC012,SPK001,train,vad_v1,801.696,814.76,13.064,data/processed/segments/REC012/REC012_SEG0090.wav,included,,no
