segment_id,recording_id,speaker_group_id,dataset_split,segmentation_version,start_seconds,end_seconds,duration_seconds,audio_paṭ,review_status,transcription,final_selection,mms_draft_raw,mms_draft_normalized,final_transcription,manual_review,transcription_notes
REC034_SEG0042,REC034,SPK002,train,vad_v1,414.168,425.832,11.664,data/processed/segments/REC034/REC034_SEG0042.wav,included,aḍ leftent lintibah ammux das neqqa s taɛrabṭ iɛni dd add kkaptant lintibah n ssiyda wanitin maṭalan mara aqaṭ gi cin ijjen lejtimaɛ maṭalan adnawi ci jjjen ɣas ṭementac asna,no,"aḍ ləftənt lintiba ammursən qqas təɛrəbṭ, iɛnidd add kkaptant n lintiba nnnnssiyda wanitin, maṭana məra qdə əgijjen n ləštimaɛ maṭana dnawiš jjjən ɣars ṭmmuntašasna.",aḍ leftent lintiba ammursen qqas teɛrebṭ iɛnidd add kkaptant n lintiba nnnnssiyda wanitin maṭana mera qde egijjen n lectimaɛ maṭana dnawic jjjen ɣars ṭmmuntacasna,,pending,
REC034_SEG0043,REC034,SPK002,train,vad_v1,425.944,432.456,6.512,data/processed/segments/REC034/REC034_SEG0043.wav,included,w nedden ɣas ṭmenyu ṭmanin sna aṭneg gi nafs lejtimaɛ wenni umi ɣa ṭedja  ṭementac asna ad ikapta kulci,no,"wə ddənas bniədmaninsna, aṭnə ginaf s-ləštimaḥ, wənni maa ṭəmənṭaša sna d ikapta kulši.",we ddenas bniedmaninsna aṭne ginaf s lectimaḥ wenni maa ṭemenṭaca sna d ikapta kulci,,pending,
REC034_SEG0044,REC034,SPK002,train,vad_v1,432.536,441.864,9.328,data/processed/segments/REC034/REC034_SEG0044.wav,included,ad iɛeqer min dinna wa min dinna win miɣd d issiwer wa netta muxasiga yssiwer min dran iwḍan nni akiḍes din bnaḍem mara ɣas ṭmenyu ṭmanin sna,no,"ad iḥəqqər min dinna wa min dinnawin miɣd issiwər wa nətta muɣasiɣa yəssiwər, min ḍran iwḍan nni akiḍ sdin, namar asbən yuḍ man nəsnaɣir.",ad iḥeqqer min dinna wa min dinnawin miɣd issiwer wa netta muɣasiɣa yessiwer min ḍran iwḍan nni akiḍ sdin namar asben yuḍ man nesnaɣir,,pending,
REC034_SEG0045,REC034,SPK002,train,vad_v1,441.944,450.728,8.784,data/processed/segments/REC034/REC034_SEG0045.wav,included,imken lejtimaɛ nni tsemma amuni nni gan u ṭit aṭiraci ytma wyteɛqir x walu,no,imkən ləštimaɛ nni  tmaɣ amuninnijanəṭ itaṭira ša ytmaɣ wytəɛqir x walu.,imken lectimaɛ nni tmaɣ amuninnijaneṭ itaṭira ca ytmaɣ wyteɛqir x walu,,pending,
REC034_SEG0046,REC034,SPK002,train,vad_v1,450.808,460.2,9.392,data/processed/segments/REC034/REC034_SEG0046.wav,included,s manaya lɛulama rux n ɛilm laɛṣab qanak raɛquraṭ yiwḍan ig numɣan uxeddmen ci s ṭazzra,no,"s manaya, lɛulama ruɣnən nɛilm laṣab qanak raḥquraṭ, yiwḍan ig numɣarn, uxəddmən ši s-ṭazzra.",s manaya lɛulama ruɣnen nɛilm laṣab qanak raḥquraṭ yiwḍan ig numɣarn uxeddmen ci s ṭazzra,,pending,
REC034_SEG0047,REC034,SPK002,train,vad_v1,460.376,471.048,10.672,data/processed/segments/REC034/REC034_SEG0047.wav,included,am raɛquraṭ iwdan imezzyanen ɛaḍ xubiniṭ raɛquraṭ n xubiniṭ tsejjalen ṭṭafasi l ditilz kur dqiqeṭ kta zi raɛquraṭ iwḍan innumɣan,no,"am raɛquraṭ iwdan iməzzyanaɛaḍ xubiniṭ, raɛquraṭ n xubiniṭ tsəjjal n -ṭṭafasi l-ditilz kur d ṭqiqəṭ kta azi raɛquraṭ iwḍan innumɣan.",am raɛquraṭ iwdan imezzyanaɛaḍ xubiniṭ raɛquraṭ n xubiniṭ tsejjal n ṭṭafasi l ditilz kur d ṭqiqeṭ kta azi raɛquraṭ iwḍan innumɣan,,pending,
REC034_SEG0048,REC034,SPK002,train,vad_v1,471.16,475.368,4.208,data/processed/segments/REC034/REC034_SEG0048.wav,included,u manaya ɛadi banḍem ɣir aḍinnumɣa ciḥaja u ytɛeqqir ci bezzaf,no,u manaya ɛadd ibna ḍəmɣir aḍ innwum ɣar š iḥaja u ytɛəqqir š ibəzzəf.,u manaya ɛadd ibna ḍemɣir aḍ innwum ɣar c iḥaja u ytɛeqqir c ibezzef,,pending,
REC034_SEG0049,REC034,SPK002,train,vad_v1,475.416,489.576,14.16,data/processed/segments/REC034/REC034_SEG0049.wav,included,u din ijjen n tmsaryṭ nedden bnisba i ddupamin ddupamin d ijjen kimikal ḍ ijjen lmadda aqat ɣaneɣ gi ddat nneɣ niɣ tferrazitid ddat nneɣ dṣsufuɣitid ddat nneɣ nettaṭ,no,"udinni ijjen n tmsaryṭ nəddən ḍmis bay ddupamin, ddupamin d ijjen kimikal, ḍ ijjen lmadda, qṭaɣanəɣ ggəddat nnəɣ, niɣ tfərrazitid ddat nnəɣ dṣsufuɣitid ddat nnəɣ nəttaṭ.",udinni ijjen n tmsaryṭ nedden ḍmis bay ddupamin ddupamin d ijjen kimikal ḍ ijjen lmadda qṭaɣaneɣ ggeddat nneɣ niɣ tferrazitid ddat nneɣ dṣsufuɣitid ddat nneɣ nettaṭ,,pending,
REC034_SEG0050,REC034,SPK002,train,vad_v1,489.656,498.568,8.912,data/processed/segments/REC034/REC034_SEG0050.wav,included,ṭssexdam rɛqer iɛni t eksita nniḍam lɛaṣabi iɣaneɣ ḍ sɛuna bnadem ḥma adḍi kunsentra kta axm n tnumɣa,no,"ḍssəxdam rɛqər, iɛni t əksita nniḍam lɛaṣabi, iɣanəɣ, ḍ sɛuna bnadəm ḥma dḍi kunsəntrakta, axmin tənumuɣa.",ḍssexdam rɛqer iɛni t eksita nniḍam lɛaṣabi iɣaneɣ ḍ sɛuna bnadem ḥma dḍi kunsentrakta axmin tenumuɣa,,pending,
REC034_SEG0051,REC034,SPK002,train,vad_v1,498.744,507.688,8.944,data/processed/segments/REC034/REC034_SEG0051.wav,included,iḍeggʷer ɣaneɣ ddupamin inqes zi umi ira nedja ḍimezzyanen reḥwayejja s ṭnayen qqant belli ira bnaḍem i gi nnumɣan,no,"iḍəggər ɣa nəɣ ṭupamin inqəs ziy  mir n ja ḍiməzzian,. rəḥwə jj s-ṭnayən, qqarənt bəlli ra bnaḍəm i innumɣarn.",iḍegger ɣa neɣ ṭupamin inqes ziy mir n ja ḍimezzian reḥwe jj s ṭnayen qqarent belli ra bnaḍem i innumɣarn,,pending,
REC034_SEG0052,REC034,SPK002,train,vad_v1,507.704,517.416,9.712,data/processed/segments/REC034/REC034_SEG0052.wav,included,u itkapti ci bezzaf n tmesrayin gi nha ines suyenni ytbanazd nnha iggʷa ḍeɣya minzi uḍaks bu ljadid wu ḍegs bu cin tmesrayeṭ ḍ jdiḍ,no,"u tkapṭi šib zzaf n tməsrayin, kənnayns, suyənni ytbanazd nnaha iggwaḍ ɣya, mənzi uḍəks bu ljadit, wu ḍəxs buši n tməsrayəd djdiḍ.",u tkapṭi cib zzaf n tmesrayin kennayns suyenni ytbanazd nnaha iggwaḍ ɣya menzi uḍeks bu ljadit wu ḍexs buci n tmesrayed djdiḍ,,pending,
REC034_SEG0053,REC034,SPK002,train,vad_v1,517.624,529.256,11.632,data/processed/segments/REC034/REC034_SEG0053.wav,included,,no,"ḍik s-laḥdaṭ təmɛawəḍənt,d ijjen n tɣəmmarṭ n ɛinəm nnəfs niɣ zišən tɣəmmarṭn ɛiləm aṣab inn tɣiman d lɛulama təma d li syəntifik dəgən təjriba tast x sza n rrisulta.",ḍik s laḥdaṭ temɛaweḍent d ijjen n tɣemmarṭ n ɛinem nnefs niɣ zicen tɣemmarṭn ɛilem aṣab inn tɣiman d lɛulama tema d li syentifik degen tejriba tast x sza n rrisulta,,pending,
REC034_SEG0054,REC034,SPK002,train,vad_v1,529.336,533.96,4.624,data/processed/segments/REC034/REC034_SEG0054.wav,included,,no,"walakin nš imkəna d hanuɣ, bəlli raɣ zman am ikəntiɛiš.",walakin nc imkena d hanuɣ belli raɣ zman am ikentiɛic,,pending,
REC034_SEG0055,REC034,SPK002,train,vad_v1,533.976,545.776,11.8,data/processed/segments/REC034/REC034_SEG0055.wav,included,,no,"niɣ migən ddar, əggwaɣ sjijjen n taz zzara tsəmma min ɣa kini, əqsaḥ bnadəm ad iwakəb, ljadiṭ, u əqsəḥ bnadəm ad kunṭrula rwəqtinəs tsəmaru x immanud ijjen.",niɣ migen ddar eggwaɣ sjijjen n taz zzara tsemma min ɣa kini eqsaḥ bnadem ad iwakeb ljadiṭ u eqseḥ bnadem ad kunṭrula rweqtines tsemaru x immanud ijjen,,pending,
REC034_SEG0056,REC034,SPK002,train,vad_v1,545.776,559.464,13.688,data/processed/segments/REC034/REC034_SEG0056.wav,included,,no,"manud ijjen n tiknulujiya billa ma n tkunṭrul a ṭqaɛ, qanas tilifun, ataduna d minfaqədx ṣṣbaḥ, qaməsra yṭtamz zgar utigitəg, ikəssid tilifun gfusinnəs aḍ əqqim ixəzzak i fas-buk ixəzzai anstakram ixəzzak.",manud ijjen n tiknulujiya billa ma n tkunṭrul a ṭqaɛ qanas tilifun ataduna d minfaqedx ṣṣbaḥ qamesra yṭtamz zgar utigiteg ikessid tilifun gfusinnes aḍ eqqim ixezzak i fas buk ixezzai anstakram ixezzak,,pending,
REC034_SEG0057,REC034,SPK002,train,vad_v1,559.672,567.24,7.568,data/processed/segments/REC034/REC034_SEG0057.wav,included,,no,"arux xlas yiwdan numi ɣar tiktuk yənnwḥəḍsən yinniynni yənniu ɣarsən bu wur wəqṭ qaɛ, yənni pa ḍrən lwəqṭ nsən qaɛ.",arux xlas yiwdan numi ɣar tiktuk yennwḥeḍsen yinniynni yenniu ɣarsen bu wur weqṭ qaɛ yenni pa ḍren lweqṭ nsen qaɛ,,pending,
REC034_SEG0058,REC034,SPK002,train,vad_v1,567.704,577.472,9.768,data/processed/segments/REC034/REC034_SEG0058.wav,included,,no,"šḥars-gwami rabnad naniɣ d d ifəq, ad əssiaḍaɣ mbubi nəs ad ytwəddaḍ izzadja ḍiḥaḍ iɣən lmakna min ɣa yəš, ɣir aḍ iš aḍ iḍ rəḥwiji nnəs ad iffəɣa bara.",cḥars gwami rabnad naniɣ d d ifeq ad essiaḍaɣ mbubi nes ad ytweddaḍ izzadja ḍiḥaḍ iɣen lmakna min ɣa yec ɣir aḍ ic aḍ iḍ reḥwiji nnes ad iffeɣa bara,,pending,
REC034_SEG0059,REC034,SPK002,train,vad_v1,577.472,588.424,10.952,data/processed/segments/REC034/REC034_SEG0059.wav,included,,no,"xua ɣas rxədməṭ ad iḥar xədməṭ inasniɣ w  xəddəm ši ḍ iḥaḍ iqqimmə ṭəran išan kiš umkan ad iɣar ljarida ḍisušin kasəwwatay, ruxənni tiras ḥissan s- rwəqṭ, am uɣ yəja.",xua ɣas rxedmeṭ ad iḥar xedmeṭ inasniɣ w xeddem ci ḍ iḥaḍ iqqimme ṭeran ican kic umkan ad iɣar ljarida ḍisucin kasewwatay ruxenni tiras ḥissan s rweqṭ am uɣ yeja,,pending,
REC034_SEG0060,REC034,SPK002,train,vad_v1,588.504,594.728,6.224,data/processed/segments/REC034/REC034_SEG0060.wav,included,,no,"ruxum i ɣa nɣ mšuma n tilifun, idwər rwəxṭ jibu nnəɣ nəšnin, rwəxṭ iḍwər nfarəqiṭ.",ruxum i ɣa nɣ mcuma n tilifun idwer rweqṭ jibu nneɣ necnin rweqṭ iḍwer nfareqiṭ,,pending,
REC034_SEG0061,REC034,SPK002,train,vad_v1,595.16,608.2,13.04,data/processed/segments/REC034/REC034_SEG0061.wav,included,,no,"g minɣa ḍaɣd yini tilifun taf d rəbɛa n twəraṭin bnadəm, taqad x sṣəbḥ amuxḍawum nni, ḥaš tam zəzgar utigitəg iɣ zza tilifun, wa yəsḥissi ḥətta ṭiri yəhḍa z-g ntsaɛat niɣ ḍəhda ḍ saɛat, ataməsar y təɛffant.",g minɣa ḍaɣd yini tilifun taf d rebɛa n tweraṭin bnadem taqad x sṣebḥ amuxḍawum nni ḥac tam zezgar utigiteg iɣ zza tilifun wa yesḥissi ḥetta ṭiri yehḍa z g ntsaɛat niɣ ḍehda ḍ saɛat atamesar y teɛffant,,pending,
REC034_SEG0062,REC034,SPK002,train,vad_v1,608.504,610.216,1.712,data/processed/segments/REC034/REC034_SEG0062.wav,included,,no,ugə ruwəsṭən nhar tafṭi.,uge ruwesṭen nhar tafṭi,,pending,
REC034_SEG0063,REC034,SPK002,train,vad_v1,610.36,623.936,13.576,data/processed/segments/REC034/REC034_SEG0063.wav,included,,no,"ydəknəf s rḥaštəɛaw,add əjb ḍ tilifun, əqqim d atablaɣar lmakla d yijb ḍ tilifun, manaya raɣa ira d iwdan i nnumɣan, usni nnis ṭmazixṭ, ḍ iwdan ig  nnumɣan  ydjaɣ qarn tiṭawa nsən.",ydeknef s rḥacteɛaw add ejb ḍ tilifun eqqim d atablaɣar lmakla d yijb ḍ tilifun manaya raɣa ira d iwdan i nnumɣan usni nnis ṭmazixṭ ḍ iwdan ig nnumɣan ydjaɣ qarn tiṭawa nsen,,pending,
REC034_SEG0064,REC034,SPK002,train,vad_v1,623.936,635.912,11.976,data/processed/segments/REC034/REC034_SEG0064.wav,included,,no,"ɣir aḍafn šu ḥamuš d aməzyan k sitilifun a tablaqanasɛi wama ṭək si tilifun ma, anəqqim nzariš qaɛ aqš ak tilifuni xu akəxa, rux ḍwrn ḥamuš n iməzyənən, ḍyənni tiqqan ənni igi numɣan.",ɣir aḍafn cu ḥamuc d amezyan k sitilifun a tablaqanasɛi wama ṭek si tilifun ma aneqqim nzaric qaɛ aqc ak tilifuni xu akexa rux ḍwrn ḥamuc n imezyenen ḍyenni tiqqan enni igi numɣan,,pending,
REC034_SEG0065,REC034,SPK002,train,vad_v1,636.024,640.456,4.432,data/processed/segments/REC034/REC034_SEG0065.wav,included,,no,"raḥn tməsrayən zarəxtənt, ssarḥəḥma ḍətidparṭajiɣ akiḍxum təmmaha.",raḥn tmesrayen zarextent ssarḥeḥma ḍetidparṭajiɣ akiḍxum temmaha,,pending,
REC034_SEG0066,REC034,SPK002,train,vad_v1,640.472,653.992,13.52,data/processed/segments/REC034/REC034_SEG0066.wav,included,,no,"xusuwsan ɣanəɣ dinšing yarif yḍwəru šuwwəh nni ḍ lmada ir nni ḍ tməsrayən tma min ɛšum iniɣwa bnadəm ɣar s-dtin sna niɣ kəḍ-usədtin sna, niɣ səbɛin əjə bəḍ tilifunitma ytarid ɣ rbɛa n tməsrayin.",xusuwsan ɣaneɣ dincing yarif yḍweru cuwweh nni ḍ lmada ir nni ḍ tmesrayen tma min ɛcum iniɣwa bnadem ɣar s dtin sna niɣ keḍ usedtin sna niɣ sebɛin eje beḍ tilifunitma ytarid ɣ rbɛa n tmesrayin,,pending,
REC034_SEG0067,REC034,SPK002,train,vad_v1,654.008,664.872,10.864,data/processed/segments/REC034/REC034_SEG0067.wav,included,,no,"tma tafa a təgina ṭid-gluklun qa nəṣpany tpayasu a bnadəm sniwənn stəqəm ija ṭṭinəs, aqəddin wa yəɛsəq, iwa manaya əspaḍaras-n lwəqt.",tma tafa a tegina ṭid gluklun qa neṣpany tpayasu a bnadem sniwenn steqem ija ṭṭines aqeddin wa yeɛseq iwa manaya espaḍaras n lweqt,,pending,
REC034_SEG0068,REC034,SPK002,train,vad_v1,664.888,669.024,4.136,data/processed/segments/REC034/REC034_SEG0068.wav,included,,no,"nsuyənni qqarnak zman, niɣ ussanaɛ ddan  ṭṭawən.",nsuyenni qqarnak zman niɣ ussanaɛ ddan ṭṭawen,,pending,
REC034_SEG0069,REC034,SPK002,train,vad_v1,669.024,683.824,14.8,data/processed/segments/REC034/REC034_SEG0069.wav,included,,no,"ijjen lḥaqiqa z manaw ɛəddi ši ṭṭaw nəš nni i ydjaɣ nəgakəs nix wənni ḍi ṭaw nəqqnənt iməzẓuɣ nəqqnən, mizi nzar s-fasəbuk mizi nzar s-tilifun, mizi nəggwas tilifun, minzi dəntfaqqas s tilifun, mizi ntəṭṭəs.",ijjen lḥaqiqa z manaw ɛeddi ci ṭṭaw nec nni i ydjaɣ negakes nix wenni ḍi ṭaw neqqnent imezẓuɣ neqqnen mizi nzar s fasebuk mizi nzar s tilifun mizi neggwas tilifun minzi dentfaqqas s tilifun mizi nteṭṭes,,pending,
REC034_SEG0070,REC034,SPK002,train,vad_v1,683.824,685.192,1.368,data/processed/segments/REC034/REC034_SEG0070.wav,included,,no,difun ḍ manaya.,difun ḍ manaya,,pending,
REC034_SEG0071,REC034,SPK002,train,vad_v1,685.592,698.608,13.016,data/processed/segments/REC034/REC034_SEG0071.wav,included,,no,"ruxan gwada partiya ṭanəgarut, muɣasən ə ad d nəssəɛqəb təmmaɣ rwəxṭ, əsənssənq sšəḥajazi ḍi ḍas zrayami mizi yggwə, u tbana dyira yəḍarḥar.",ruxan gwada partiya ṭanegarut muɣasen e ad d nesseɛqeb temmaɣ rweqṭ esenssenq sceḥajazi ḍi ḍas zrayami mizi yggwe u tbana dyira yeḍarḥar,,pending,
REC034_SEG0072,REC034,SPK002,train,vad_v1,698.608,703.904,5.296,data/processed/segments/REC034/REC034_SEG0072.wav,included,,no,"ḥəš taməzjarut, niɣ tamsrayt taməzjarut dayman bəddad nha y nək šwaa šwəi.",ḥec tamezjarut niɣ tamsrayt tamezjarut dayman beddad nha y nek cwaa cwei,,pending,
REC034_SEG0073,REC034,SPK002,train,vad_v1,703.904,714.72,10.816,data/processed/segments/REC034/REC034_SEG0073.wav,included,,no,"ətfaqqəd x ṣṣbəḥ wətḥadaši tilifun, tilifun aḍ gssišiauəxxam qaɛ ma yṭəṭṭsəḍ, ad təbdiḍ naynək, raḥ syaḍa qənsurinak niɣ s-yaḍaɣ mbubinak tbədda, a yijjen tnayn arkaɛay.",etfaqqed x ṣṣbeḥ wetḥadaci tilifun tilifun aḍ gssiciauexxam qaɛ ma yṭeṭṭseḍ ad tebdiḍ naynek raḥ syaḍa qensurinak niɣ s yaḍaɣ mbubinak tbedda a yijjen tnayn arkaɛay,,pending,
REC034_SEG0074,REC034,SPK002,train,vad_v1,714.72,726.984,12.264,data/processed/segments/REC034/REC034_SEG0074.wav,included,,no,"bḍa nnhayən ks ss-ijjən n lkar lməšwin lhudu wə tḥaḍaši tilifun, raḥk sid yəjju ḍ llisniɣ šin ləktab d ɣaḍ, xəlli ṭnayn hnayən n ṣsafaḥaṭ nayn təwriqin wa.",bḍa nnhayen ks ss ijjen n lkar lmecwin lhudu we tḥaḍaci tilifun raḥk sid yejju ḍ llisniɣ cin lektab d ɣaḍ xelli ṭnayn hnayen n ṣsafaḥaṭ nayn tewriqin wa,,pending,
REC034_SEG0075,REC034,SPK002,train,vad_v1,727.192,739.648,12.456,data/processed/segments/REC034/REC034_SEG0075.wav,included,,no,"muhim ɣar, bda nha ynək, s-ijjen n lka aal mš waɣa šwayr ijjen n tməsra ṭṭṭas bḥarn tɛawəḍḥmət ad dəwər taɛqar ḍxəriyyaminət, təɛqar ḍxussanih qa ṭṭṭawən, wussa n ṭṭawən š uxsn təɛqir ḍqaɛ.",muhim ɣar bda nha ynek s ijjen n lka aal mc waɣa cwayr ijjen n tmesra ṭṭṭas bḥarn tɛaweḍḥmet ad dewer taɛqar ḍxeriyyaminet teɛqar ḍxussanih qa ṭṭṭawen wussa n ṭṭawen c uxsn teɛqir ḍqaɛ,,pending,
REC034_SEG0076,REC034,SPK002,train,vad_v1,739.648,750.28,10.632,data/processed/segments/REC034/REC034_SEG0076.wav,included,,no,"kəsi ṭtawriɣdəstilu niɣšin ṭdəfṭaršin kkarniq ḍ ɣaš, kur ṣṣbaḥ tarida kssən ɛama sidi timpu muxiya, ṣafi, nhara, aṣəməmiḍh, ša ḍ š wayunza.",kesi ṭtawriɣdestilu niɣcin ṭdefṭarcin kkarniq ḍ ɣac kur ṣṣbaḥ tarida kssen ɛama sidi timpu muxiya ṣafi nhara aṣememiḍh ca ḍ c wayunza,,pending,
REC034_SEG0077,REC034,SPK002,train,vad_v1,750.488,754.952,4.464,data/processed/segments/REC034/REC034_SEG0077.wav,included,,no,nhara azzuɣ aḍ yəɣ ṭaməsrayta tməsrayta tməsrayta.,nhara azzuɣ aḍ yeɣ ṭamesrayta tmesrayta tmesrayta,,pending,
REC034_SEG0078,REC034,SPK002,train,vad_v1,755.256,767.208,11.952,data/processed/segments/REC034/REC034_SEG0078.wav,included,,no,"tarinhara tari tnayəna dəṣṭṭan, ḍiwəšša ḍraṭa ḍiwššin s-abɛa ḍiwəššin s- xəmsaḥ təddur tariḍ ḍawər iɣ təkkəmər kur nha, ɣər x minzi təsḥissiyəḍ min təggəḍ.",tarinhara tari tnayena deṣṭṭan ḍiwecca ḍraṭa ḍiwccin s abɛa ḍiweccin s xemsaḥ teddur tariḍ ḍawer iɣ tekkemer kur nha ɣer x minzi tesḥissiyeḍ min teggeḍ,,pending,
REC034_SEG0079,REC034,SPK002,train,vad_v1,767.256,776.488,9.232,data/processed/segments/REC034/REC034_SEG0079.wav,included,,no,"u məra laɛqri nək wərd itfəkkər širiyam igəɛdan imkən bəɛda ad tɛəqbəḍ, a min turiḍ,ḥaš ḍwusṭraṭa niɣ ḍamsray ṭwusṭraṭa.",u mera laɛqri nek werd itfekker ciriyam igeɛdan imken beɛda ad tɛeqbeḍ a min turiḍ ḥac ḍwusṭraṭa niɣ ḍamsray ṭwusṭraṭa,,pending,
REC034_SEG0080,REC034,SPK002,train,vad_v1,777.304,790.632,13.328,data/processed/segments/REC034/REC034_SEG0080.wav,included,,no,"dayman kur ṭwarət, ixəssaɣ ad tqəssas ḍ arrutin nni s-ijjen n tməsri dḍəjḍiṭ, ijjen nha s wufuɣ, ad tssufuɣ ḍ maṭalan, lɛa ila ṭ-kmər, aši umkan, ijjenn nha ad taḥəd maṭalan.",dayman kur ṭwaret ixessaɣ ad tqessas ḍ arrutin nni s ijjen n tmesri dḍejḍiṭ ijjen nha s wufuɣ ad tssufuɣ ḍ maṭalan lɛa ila ṭ kmer aci umkan ijjenn nha ad taḥed maṭalan,,pending,
REC034_SEG0081,REC034,SPK002,train,vad_v1,790.648,803.504,12.856,data/processed/segments/REC034/REC034_SEG0081.wav,included,,no,"ašindəmkan nətta tiriw ɣar ṣṭiḥəḍ ši dayman, zarət walakin  ɣar ṣṭiḥəḍ ši dayman, raḥ qqim ḍinəšway x zaam s- ḍuwwa yənna gənni ḍiṭawininak, rəbɛa ntwaraṭin ixəssad təgəḍ šinətajarib ḍ jḍiḍ.",acindemkan netta tiriw ɣar ṣṭiḥeḍ ci dayman zaret walakin ɣar ṣṭiḥeḍ ci dayman raḥ qqim ḍinecway x zaam s ḍuwwa yenna genni ḍiṭawininak rebɛa ntwaraṭin ixessad tegeḍ cinetajarib ḍ jḍiḍ,,pending,
REC034_SEG0082,REC034,SPK002,train,vad_v1,803.504,816.296,12.792,data/processed/segments/REC034/REC034_SEG0082.wav,included,,no,"ma ṭalan lparapunt, ṭənni minzi ṭṭawun, kəspəryans  jbuṭ wə ṭəɣri ši b zzaf, bnayəmi təkkid ijjen n twarət ma ṭalani lɛumurins, axs iḥqqər, maṭalan ad qəssəɣa ruṭin jns-ijjen ubyaxi.",ma ṭalan lparapunt ṭenni minzi ṭṭawun kesperyans jbuṭ we ṭeɣri ci b zzaf bnayemi tekkid ijjen n twaret ma ṭalani lɛumurins axs iḥqqer maṭalan ad qesseɣa ruṭin jns ijjen ubyaxi,,pending,
REC034_SEG0083,REC034,SPK002,train,vad_v1,816.344,828.456,12.112,data/processed/segments/REC034/REC034_SEG0083.wav,included,,no,"mašin familya ad tiriqət ɣa yḍin  tanjaitiṭwan d-gimərraka ša wadda niɣ d-ggəwrupa, walakin adaḥɣ zzuɣ rɛaḍ i mukan, maši ɛadd yin, iɛni wḍən tifəq šəgi ṭəmḍint inu.",macin familya ad tiriqet ɣa yḍin tanjaitiṭwan d gimerraka ca wadda niɣ d ggewrupa walakin adaḥɣ zzuɣ rɛaḍ i mukan maci ɛadd yin iɛni wḍen tifeq cegi ṭemḍint inu,,pending,
REC034_SEG0084,REC034,SPK002,train,vad_v1,828.568,837.864,9.296,data/processed/segments/REC034/REC034_SEG0084.wav,included,,no,"rbɛa n twəriṭinatiri bnaḍma ḍijarrəb, ṭiməsrayən ḍəjdiḍ,məra ḥəmas-uɛaya tšamma ḍiaya šwayən tšamma, ɣir xəmsand ṭqayɣa šrən ṭqayə šḥamyzma.",rbɛa n tweriṭinatiri bnaḍma ḍijarreb ṭimesrayen ḍejdiḍ mera ḥemas uɛaya tcamma ḍiaya cwayen tcamma ɣir xemsand ṭqayɣa cren ṭqaye cḥamyzma,,pending,
REC034_SEG0085,REC034,SPK002,train,vad_v1,837.944,847.504,9.56,data/processed/segments/REC034/REC034_SEG0085.wav,included,,no,"mara ɛəmmas ma y uzzər, ad iəšantar ad yəzzər šway niɣ ad iɣəla marš,maraɛəmmas ma yəjma, ad d aḥadd isəɣ kaniya niɣ adtid yadər niɣ adid ikra, lmuhim ixəs təkəḍ.",mara ɛemmas ma y uzzer ad iecantar ad yezzer cway niɣ ad iɣela marc maraɛemmas ma yejma ad d aḥadd iseɣ kaniya niɣ adtid yader niɣ adid ikra lmuhim ixes tekeḍ,,pending,
REC034_SEG0086,REC034,SPK002,train,vad_v1,847.504,856.744,9.24,data/processed/segments/REC034/REC034_SEG0086.wav,included,,no,"nšin tməsriddjdiḍ,axma aḍ- təmsryṭaddjdid ad ṭəqqim ṭtaḥqarḍ xas, dməzgaru tsəḍqirəḍ rwəqṭ iəddaš waaaš way, taḥqarəḍ x min təgiḍ.",ncin tmesriddjdiḍ axma aḍ temsryṭaddjdid ad ṭeqqim ṭtaḥqarḍ xas dmezgaru tseḍqireḍ rweqṭ ieddac waaac way taḥqareḍ x min tegiḍ,,pending,
REC034_SEG0087,REC034,SPK002,train,vad_v1,856.952,862.92,5.968,data/processed/segments/REC034/REC034_SEG0087.wav,included,,no,"ḥəšṭ wəssnayən, txədjqddi əxəf inək yijjenn aktifitidjjḍiḍ, taməsra ytwis arbɛa.",ḥecṭ wessnayen txedjqddi exef inek yijjenn aktifitidjjḍiḍ tamesra ytwis arbɛa,,pending,
REC034_SEG0088,REC034,SPK002,train,vad_v1,862.936,874.864,11.928,data/processed/segments/REC034/REC034_SEG0088.wav,included,,no,"qanas-n məditatən,niɣ ta əmmul, axmi ntəssərad ta əmmul ysaəqd arəbbi qa šinši təmsərayṭ mənɛa fuminiɣ, ṭəqsalaḥniɣ, wə ṭqsiḥ ši, imkənšək wəḥḍək girkasig rqahwa.",qanas n meditaten niɣ ta emmul axmi ntesserad ta emmul ysaeqd arebbi qa cinci temserayṭ menɛa fuminiɣ ṭeqsalaḥniɣ we ṭqsiḥ ci imkencek weḥḍek girkasig rqahwa,,pending,
